playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,W,L,G_right,GS,CG,SHO,SV,IPouts,H_right,ER,HR_right,BB_right,SO_right,BAOpp,ERA,IBB_right,WP,HBP_right,BK,BFP,GF,R_right,SH_right,SF_right,GIDP_right,GS_right,InnOuts,PO,A,E,DP,PB,WP_right,SB_right,CS_right,ZR,Training-Validation
rodriwa01,2014,13000000,1,6,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,6,0,0,0,80,37,20,10,8,20,0.325,6.75,1,0,0,1,125,0,25,2,1,2,6,80,1,8,1,2,0,0,0,0,0,Training
milesaa01,2007,1000000,1,133,0,414,55,120,16,1,2,32,2,1,25,40,1,1,4,5,11,0,0,0,2,0,0,0,0,6,3,2,1,0,0,0.375,9.0,0,0,1,0,9,2,2,0,0,1,,,,,,,,,,,,Training
soriajo01,2012,6000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
garcino01,2009,1000000,1,65,0,160,17,45,8,0,3,16,2,0,8,28,1,0,0,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
narvech01,2016,1200000,1,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,25,10,8,3,2,6,0.286,8.64,1,1,1,0,38,2,8,0,0,0,0,25,0,1,0,0,0,0,0,0,0,Validation
shielja02,2009,1500000,1,33,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,12,33,33,0,0,0,659,239,101,29,52,167,0.275,4.14,1,3,1,1,930,0,113,6,3,19,33,659,16,25,2,5,0,0,0,0,0,Training
pavanca01,2012,9000000,1,11,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5,11,11,0,0,0,189,80,42,9,8,33,0.313,6.0,2,0,2,0,268,0,46,1,1,10,11,189,5,5,0,0,0,0,0,0,0,Training
molinjo01,2014,1750000,1,80,0,225,4,40,2,0,0,10,3,0,14,55,0,2,4,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,1885,659,30,2,2,4,0,38,14,0,Training
guerrma02,2011,2461499,1,70,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,3,70,0,0,0,1,199,59,30,4,25,50,0.233,4.07,5,2,0,0,282,12,31,3,1,3,0,199,1,8,0,0,0,0,0,0,0,Training
mauerjo01,2015,23000000,1,158,0,592,69,157,34,2,10,66,2,1,67,112,12,1,1,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
cookry01,2016,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
robincl01,2015,525000,1,126,0,309,44,84,15,1,10,34,0,0,37,52,4,5,0,1,6,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,Training
infanom01,2010,2225000,1,134,0,471,65,151,15,3,8,47,7,6,29,62,1,0,4,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,106,2906,169,295,16,57,0,0,0,0,0,Training
anderbr04,2012,3250000,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,0,0,0,105,29,10,1,7,25,0.225,2.57,1,1,1,0,137,0,11,0,0,3,6,105,0,1,0,0,0,0,0,0,0,Training
pineijo01,2008,5500000,1,31,0,51,3,5,3,0,0,4,0,0,3,35,0,0,3,0,0,0,7,7,26,25,0,0,1,446,180,85,22,35,81,0.301,5.15,0,1,2,0,645,1,89,7,3,14,,,,,,,,,,,,Training
hugheja02,2015,1075000,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,76,0,0,0,0,201,70,17,3,19,36,0.282,2.28,2,3,7,0,284,11,21,6,4,11,0,201,4,15,1,0,0,0,0,0,0,Training
boxbebr01,2015,521400,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,69,0,0,0,41,189,54,26,9,32,74,0.231,3.71,5,5,2,1,271,53,29,2,1,4,0,189,1,6,2,0,0,0,0,0,0,Training
phillbr01,2016,13083333,1,141,0,550,74,160,34,1,11,64,14,8,18,68,3,8,2,6,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
rodrilu01,2009,675000,1,93,0,208,18,42,6,0,2,16,1,0,37,23,4,0,3,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
andruel01,2011,452180,1,150,0,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hendeji01,2016,600000,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,44,0,0,0,0,105,34,16,7,14,40,0.248,4.11,0,0,2,1,155,8,17,1,1,1,0,105,2,3,1,0,0,0,0,0,0,Validation
sogarer01,2013,495000,1,130,0,368,45,98,24,3,2,35,10,5,27,51,2,5,6,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
duffyma01,2015,509000,1,149,0,573,77,169,28,6,12,77,12,0,30,96,0,5,2,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
younger03,2015,1000000,3,53,0,85,16,13,4,2,0,5,6,2,6,18,1,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
melanma01,2013,521000,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,72,0,0,0,16,213,60,11,1,8,70,0.223,1.39,0,6,1,0,279,24,15,0,1,9,0,213,7,11,0,2,0,0,0,0,0,Training
gonzaad01,2014,21000000,1,159,0,591,83,163,41,0,27,116,1,1,56,112,9,2,0,11,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
swishni01,2013,11000000,1,145,0,549,74,135,27,2,22,63,1,0,77,138,3,4,0,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
blazemi01,2016,514200,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,41,0,0,0,0,124,52,26,7,27,36,0.311,5.66,3,2,2,0,201,7,31,1,4,5,,,,,,,,,,,,Validation
vargaja01,2006,327000,1,12,0,16,1,5,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,12,5,0,0,0,129,50,35,9,30,25,0.292,7.33,3,2,4,0,213,3,39,4,4,3,5,129,1,7,0,1,0,0,0,0,0,Training
ethiean01,2013,13500000,1,142,0,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
roberbr01,2013,10000000,1,77,0,265,33,66,12,1,8,39,3,1,26,44,1,0,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
colonro01,2007,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
mcgowdu01,2014,1500000,1,53,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,53,8,0,0,1,246,80,38,13,33,61,0.253,4.17,1,2,3,0,354,9,41,0,2,6,8,246,3,11,0,2,0,0,0,0,0,Training
harderi01,2006,1250000,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,0,0,140,31,22,5,26,49,0.191,4.24,0,0,1,0,191,0,22,0,2,3,9,140,6,7,0,0,0,0,0,0,0,Training
matsuda01,2009,8333333,1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,12,0,0,0,178,81,38,10,30,54,0.325,5.76,1,8,2,0,283,0,38,1,1,4,12,178,2,5,0,2,0,0,0,0,0,Training
cirilje01,2006,850000,1,112,0,263,33,84,16,0,3,23,1,1,21,33,0,1,3,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
molinya01,2015,15000000,1,136,0,488,34,132,23,2,4,61,3,1,32,59,3,0,1,9,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
skaggty01,2014,502250,1,18,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,18,18,0,0,0,339,107,54,9,30,86,0.253,4.3,1,7,4,0,464,0,59,2,5,11,18,339,2,17,1,0,0,0,0,0,0,Training
baezpe01,2016,520000,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,73,0,0,0,0,222,52,25,11,22,83,0.195,3.04,0,3,2,2,295,10,27,1,2,3,0,222,0,9,3,2,0,0,0,0,0,Validation
petityu01,2016,2500000,1,36,0,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,5,36,1,0,0,1,186,67,31,12,15,49,0.272,4.5,3,3,0,1,265,16,33,3,1,4,1,186,1,4,1,0,0,0,0,0,0,Validation
bernaro01,2012,493500,1,129,0,227,25,66,11,0,5,25,15,3,28,53,3,2,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hernali01,2006,8000000,3,37,0,68,6,14,5,0,1,6,0,0,1,7,0,0,13,0,0,0,13,13,34,34,0,0,0,648,246,116,29,78,128,0.5640000000000001,9.1,6,1,4,0,959,0,125,16,8,12,,,,,,,,,,,,Training
maybica01,2010,405000,1,82,0,291,46,68,7,3,8,28,9,2,24,92,1,5,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
mcallza01,2013,496400,1,24,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,9,24,24,0,0,0,403,134,56,13,49,101,0.257,3.75,2,7,6,1,579,0,65,0,3,12,24,403,8,6,2,0,0,0,0,0,0,Training
broxtke01,2016,508500,1,75,0,207,28,50,10,1,9,19,23,4,36,88,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
perezju02,2014,501000,1,61,0,100,13,17,7,0,1,3,0,1,5,25,0,2,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
jenksbo01,2007,400000,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,66,0,0,0,40,195,45,20,2,13,56,0.198,2.77,4,4,1,0,249,62,20,5,3,4,0,195,3,12,0,1,0,0,0,0,0,Training
spilbry01,2008,396000,1,89,0,233,38,73,14,2,6,36,7,4,38,41,0,1,0,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
keppije01,2008,402500,1,121,0,459,45,122,24,2,3,43,3,1,30,24,3,2,6,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
tagucso01,2007,925000,1,130,0,307,48,89,15,0,3,30,7,4,23,32,0,6,3,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
rosarwi01,2013,491000,1,121,0,449,63,131,22,1,21,79,4,1,15,109,0,1,0,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
wilsobr01,2014,10000000,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,61,0,0,0,1,145,49,25,5,29,54,0.259,4.66,3,1,4,0,223,6,26,1,0,5,0,145,1,1,1,0,0,0,0,0,0,Training
pierrju01,2012,800000,1,130,0,394,59,121,10,6,1,25,37,7,23,27,0,4,17,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
wrighda03,2014,20000000,1,134,0,535,54,144,30,1,8,63,8,5,42,113,5,4,0,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
sampske01,2016,507500,1,18,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,18,2,0,0,0,118,40,19,9,27,42,0.255,4.35,2,3,2,0,188,2,24,2,0,1,2,118,2,7,0,0,0,0,0,0,0,Validation
rodrise01,2011,428600,1,131,0,373,45,83,20,3,8,36,11,7,38,87,2,18,5,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hugheph01,2013,7150000,1,30,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,14,30,29,0,0,0,437,170,84,24,42,121,0.293,5.19,4,6,5,0,642,0,91,3,11,10,29,437,3,10,0,0,0,0,0,0,0,Training
janispa01,2009,400000,1,90,0,256,36,54,21,0,1,16,2,0,26,40,1,5,5,0,8,0,0,0,2,0,0,0,0,6,9,11,2,2,3,0.6,49.5,0,0,0,0,17,2,11,0,0,0,,,,,,,,,,,,Training
martijd02,2012,483000,1,113,0,395,34,95,14,3,11,55,0,2,40,96,0,1,0,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
kubelja01,2013,7500000,3,97,0,259,21,56,9,1,5,32,0,1,29,92,6,0,0,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
buterdr01,2013,700000,3,6,0,10,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,21,0,0,1,0,0,0,0,0,Training
papeljo01,2016,10936574,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,37,0,0,0,19,105,37,17,3,14,31,0.27,4.37,3,1,0,0,152,30,18,1,0,5,0,105,0,1,0,0,0,0,0,0,0,Validation
gorzeto01,2007,386000,1,32,0,63,1,4,0,0,0,3,0,0,2,31,0,1,6,0,2,0,14,10,32,32,1,1,0,605,214,87,18,68,135,0.273,3.88,3,5,11,1,874,0,90,3,9,17,32,605,12,22,1,1,0,0,0,0,0,Training
puigya01,2014,3714000,1,148,0,558,92,165,37,9,16,69,11,7,67,124,3,12,2,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hunteto01,2007,12000000,1,160,0,600,94,172,45,1,28,107,18,9,40,101,10,5,0,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
gonzaal03,2009,400000,1,105,0,291,31,77,16,3,1,33,1,1,14,27,1,3,2,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
avilemi01,2015,3500000,1,98,0,290,37,67,10,0,5,17,3,1,20,38,0,1,5,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
pierzaj01,2016,3000000,1,81,0,247,15,54,15,0,2,23,1,0,6,29,1,3,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
gomezca01,2010,1100000,1,97,0,291,38,72,11,3,5,24,18,3,17,72,1,4,6,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
cowgico01,2016,1000000,1,9,0,12,0,1,0,0,0,0,0,0,2,7,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
blumge01,2012,1350000,1,17,0,28,1,4,0,0,0,1,0,0,2,7,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
nixla01,2011,700000,1,124,0,324,38,81,15,1,16,44,2,2,23,82,2,1,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
nixla01,2012,1150000,1,70,0,114,13,28,10,0,3,16,0,0,12,42,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
fujikky01,2013,4500000,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,2,36,11,7,1,2,14,0.239,5.25,0,2,2,0,50,5,7,0,0,1,0,36,1,1,0,0,0,0,0,0,0,Training
dejesiv02,2011,414000,1,17,0,32,2,6,0,0,0,1,0,0,2,11,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
delabst01,2013,498900,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,55,0,0,0,1,176,50,21,4,29,82,0.231,3.22,5,4,2,1,253,14,25,3,3,3,0,176,1,6,0,0,0,0,0,0,0,Training
rapadcl01,2012,525000,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,70,0,0,0,0,115,29,12,2,17,38,0.215,2.82,1,1,1,2,155,7,14,1,1,5,0,115,0,8,3,1,0,0,0,0,0,Training
hanrajo01,2013,7040000,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,4,22,10,8,4,6,5,0.333,9.82,0,1,0,0,37,6,8,1,0,1,0,22,1,1,0,0,0,0,0,0,0,Training
garcigr01,2016,507500,1,99,0,214,33,59,11,0,3,17,1,1,38,50,4,4,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
atchisc01,2013,700000,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,0,0,0,0,136,45,22,4,12,28,0.254,4.37,0,5,0,0,194,10,27,2,3,1,,,,,,,,,,,,Training
kempma01,2016,21500000,3,156,0,623,89,167,39,0,35,108,1,0,36,156,6,1,0,12,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
mcgowdu01,2015,650000,1,14,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,14,1,0,0,0,70,29,18,7,20,21,0.296,6.94,1,1,0,0,118,3,21,0,0,3,1,70,1,5,0,1,0,0,0,0,0,Training
lawrebr01,2007,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
priceda01,2014,14000000,3,34,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,12,34,34,3,0,0,745,230,90,25,38,271,0.481,6.699999999999999,1,2,5,0,1009,0,100,4,3,12,34,745,4,18,1,1,0,0,0,0,0,Training
schepta01,2013,493600,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,76,0,0,0,1,230,58,16,6,24,59,0.214,1.88,4,4,7,0,302,11,21,0,0,12,0,230,7,8,2,1,0,0,0,0,0,Training
johnsra05,2006,15661427,1,33,0,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,11,33,33,2,0,0,615,194,114,28,60,172,0.25,5.0,1,3,10,2,860,0,125,6,7,12,33,615,2,26,1,0,0,0,0,0,0,Training
torrean02,2012,2700000,1,132,0,374,47,86,17,7,3,35,13,5,52,90,2,3,1,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
iannech01,2012,3550000,1,79,0,221,27,53,6,1,9,26,1,3,29,60,0,2,0,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
schoesc01,2006,2750000,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,71,0,0,0,4,155,48,28,4,24,29,0.449,7.14,6,3,2,0,221,16,28,1,0,7,0,155,6,7,0,2,0,0,0,0,0,Training
tallebr01,2009,1015000,1,37,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,37,25,0,0,0,482,169,95,20,72,120,0.268,5.32,2,2,6,0,717,3,99,1,7,10,25,482,11,10,2,0,0,0,0,0,0,Training
novaiv01,2016,4100000,3,32,0,26,1,3,0,0,0,0,0,0,0,18,0,0,2,0,0,0,12,8,32,26,3,0,1,486,175,75,23,28,127,0.549,7.960000000000001,1,10,9,0,684,3,81,5,6,16,26,486,10,12,2,2,0,0,0,0,0,Validation
liebemi01,2007,1150000,1,38,0,77,6,18,2,0,0,1,0,0,4,11,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
martest01,2014,500000,1,135,0,495,73,144,29,6,13,56,30,11,33,131,0,17,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
darviyu01,2014,10000000,1,22,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,10,7,22,22,2,1,0,433,133,49,13,49,182,0.241,3.06,1,14,2,1,605,0,54,1,2,7,22,433,6,16,0,1,0,0,0,0,0,Training
lopezja02,2007,402500,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61,0,0,0,0,122,36,14,2,18,26,0.24,3.1,2,1,4,0,174,11,16,1,1,5,0,122,5,6,0,1,0,0,0,0,0,Training
benitar01,2006,6271206,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,41,0,0,0,17,115,39,15,6,21,31,0.267,3.52,2,1,0,0,171,33,15,1,3,3,0,115,1,2,0,0,0,0,0,0,0,Training
castilu01,2008,6250000,1,87,0,298,46,73,7,1,3,28,17,2,50,35,2,2,7,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
molingu01,2007,380000,3,17,0,27,1,3,1,0,0,1,0,0,1,7,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
guthrje01,2011,5750000,1,35,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,17,34,32,2,0,0,624,213,100,26,66,130,0.267,4.33,5,0,9,0,889,1,113,5,10,21,,,,,,,,,,,,Training
swishni01,2014,15000000,1,97,0,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
tillmch01,2014,546000,1,34,0,4,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,13,6,34,34,1,1,0,622,189,77,21,66,150,0.238,3.34,1,8,4,0,871,0,83,1,5,12,34,622,10,19,2,0,0,0,0,0,0,Training
yatesty01,2008,800000,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,72,0,0,0,1,220,72,38,6,41,63,0.254,4.66,4,5,2,0,331,16,39,4,1,5,0,220,4,10,1,0,0,0,0,0,0,Training
shoemma01,2015,517500,1,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,25,24,0,0,0,406,135,67,24,35,116,0.259,4.46,2,3,4,0,569,1,70,4,4,4,24,406,12,9,2,1,0,0,0,0,0,Training
wuertmi01,2006,355000,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,41,0,0,0,0,122,35,12,5,16,42,0.226,2.66,2,1,1,0,175,4,14,3,0,1,0,122,2,3,1,0,0,0,0,0,0,Training
escaled01,2013,491000,1,37,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,4,37,0,0,0,0,138,52,29,8,14,34,0.28,5.67,2,2,2,3,205,7,32,2,1,2,0,138,2,5,1,0,0,0,0,0,0,Training
moellch01,2007,700000,3,37,0,56,8,9,1,0,1,2,0,0,0,18,0,1,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
penaca01,2012,7250000,1,160,0,497,72,98,17,2,19,61,2,3,87,182,2,13,0,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
francfr01,2010,3265000,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,56,0,0,0,2,158,49,22,5,18,60,0.247,3.76,2,2,1,1,221,20,23,3,1,4,0,158,4,1,0,0,0,0,0,0,0,Training
bradeda01,2009,410000,1,22,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,8,9,22,22,0,0,0,410,144,59,9,42,81,0.268,3.89,2,1,2,0,589,0,63,4,4,10,22,410,6,15,3,1,0,0,0,0,0,Training
lemahdj01,2015,517500,1,150,0,564,85,170,21,5,6,61,23,3,50,107,4,1,3,2,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
doolise01,2014,630000,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,61,0,0,0,22,188,38,19,5,8,89,0.169,2.73,1,0,0,0,236,40,19,2,1,0,,,,,,,,,,,,Training
hartco01,2006,329500,1,87,0,237,32,67,13,2,9,33,5,8,17,58,1,0,0,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
ortizra01,2007,3100000,3,38,0,4,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5,4,38,10,0,0,0,312,127,63,16,22,51,0.604,12.76,1,2,6,1,459,15,65,1,5,11,10,312,10,12,2,3,0,0,0,0,0,Training
valenjo03,2007,3800000,1,51,0,166,18,40,11,1,3,18,2,1,15,28,4,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
jacksed01,2010,4600000,3,33,0,38,5,6,0,0,1,3,0,0,2,22,0,0,3,0,0,0,10,12,32,32,1,1,0,628,214,104,21,78,181,0.522,8.4,4,20,6,0,902,0,111,6,4,18,,,,,,,,,,,,Training
lestejo01,2010,3750000,1,32,0,3,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,19,9,32,32,2,0,0,624,167,75,14,83,225,0.22,3.25,0,6,10,0,861,0,81,4,6,21,32,624,5,35,3,2,0,0,0,0,0,Training
dietrde01,2014,501500,1,49,0,158,31,36,6,2,5,17,1,0,13,38,0,10,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
davisik02,2012,506690,1,156,0,519,66,118,26,0,32,90,0,2,61,141,3,1,0,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
parnebo01,2009,400000,1,68,0,8,1,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,68,8,0,0,1,265,101,52,8,46,74,0.281,5.3,2,6,4,1,413,14,56,3,1,6,8,265,6,15,0,0,0,0,0,0,0,Training
zobribe01,2012,4687300,1,157,0,560,88,151,39,7,20,74,14,9,97,103,7,3,2,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
tracych01,2010,900000,3,69,0,146,11,36,8,0,1,15,0,0,11,36,0,2,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
howeljp01,2011,1100000,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,46,0,0,0,1,92,30,21,5,18,26,0.259,6.16,1,2,2,2,138,5,24,1,1,4,0,92,2,3,0,1,0,0,0,0,0,Training
loganbo02,2013,3150000,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,61,0,0,0,0,117,33,14,7,13,50,0.236,3.23,4,3,0,0,159,9,15,3,3,4,0,117,1,3,0,0,0,0,0,0,0,Training
herrmch01,2015,510000,1,45,0,103,13,15,5,1,2,10,0,0,7,37,0,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
schmija01,2008,15217401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
